"","Louvain_2","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"11","50","2_border",6,55703,0.000107714126707718,0.860102641188922,0.180718936347472,0.1009266376393,0.0825339880974173,0.273504662936756,0.105424318795348,0.53123022248367,0.35592703081625,0.669538101214321,0.646517338370827,0.504493912220422,0.160187483258063,0.312558067067485,0.1062697731657,0.867095647653622,0.0765623910905437,0.2808359503007,0.294251224117793,0.405677968114912,0.12369375243589,0.0502604841440027,0.109593080956971,0.396473420163117,0.641869992128885,0.0431923800961224,0.181256151340579,0.165485493568402,0.680872615731401,0.0656511811926779,0.514893934511393,0.567617709362595,0.403124142758574,0.7167893859367,0.702057719881604,0.358264992205967,0.3958072616933,0.867383128347272,0.583217693112837,0.168913979563824
"12","50","3_tumor",33,333723,9.88844041315702e-05,0.8306477579055,0.111169479471924,0.0386329298954528,0.142922703895794,0.457027204613176,0.118593220166598,0.608738714545871,0.237380641729852,0.737011124228885,0.689341929345244,0.442385794112116,0.216818495529911,0.179841319136877,0.0564894686121242,0.915129393448863,0.155417921812197,0.435546051892221,0.429021999287294,0.58959228750595,0.228195899781842,0.0850208128610838,0.093130054633478,0.279443086664596,0.656659755882536,0.122581817007029,0.140684312376146,0.265996086195339,0.684952943173206,0.0883234821595191,0.545808917630143,0.571051705657879,0.455714142653661,0.781887299968484,0.653124296628067,0.487780613351228,0.526170099612602,0.868211552474266,0.60409707256959,0.12972555953094
"13","25","1_normal",1458,169733,0.0085899618813077,0.736810686722113,0.0233600341753794,0.00695442701877148,0.138002897394951,0.067903227172465,0.0870506008906421,0.143866594102896,0.148557354052162,0.503153620818796,0.192878322772909,0.567340491003425,0.177260077775035,0.0661319417181332,0.717649485029572,0.223705960735594,0.0961150484040036,0.0410540116786861,0.122114403537088,0.0632147017630556,0.32584801066285,0.158806121885681,0.0915205195259548,0.156907758152892,0.275301919236589,0.0249220796078983,0.154180053218074,0.0546672787769321,0.154043930641513,0.0203603451422279,0.417807545399904,0.364584375480066,0.162805340683363,0.33111757477869,0.802171425087722,0.270011891955443,0.283946437190659,0.775191437333269,0.48427807128697,0.300031958767371
"14","25","2_border",1023,55703,0.0183652586036659,0.768370331929007,0.0226374099837833,0.0068358405298313,0.0779602360356445,0.0774320498966374,0.0853510058005221,0.146124231783134,0.128477386862742,0.560423610982623,0.194319599401047,0.382789251303731,0.131224526800999,0.0537951566310395,0.750598413624957,0.244432996504765,0.0788660342838375,0.0456926159076121,0.113267791254431,0.0631644171162872,0.341254144196215,0.211546841062679,0.0885445823620043,0.156159529865314,0.309788395324955,0.0256167398988261,0.160678417389696,0.0621662933060934,0.143409095559999,0.0211120740328106,0.441345044875397,0.384418402035219,0.173507888605842,0.403081143537187,0.832563747852547,0.269067533114631,0.254702475338214,0.799043343596672,0.511369482874436,0.291235703259948
"15","25","3_tumor",572,333723,0.00171399633828055,0.794959206373946,0.0330024380220689,0.00992296817314948,0.116228590652419,0.1232837674073,0.110376089786199,0.178004239723026,0.160421991361926,0.607753004193075,0.314112552197462,0.355017043489393,0.176587271040516,0.0739143951256747,0.745658005527376,0.235058536355247,0.10891832936417,0.0726605677189923,0.19313535645867,0.130006143337937,0.344066248246236,0.340416078741791,0.199301148819492,0.175778168108023,0.351118718077384,0.0576869572414176,0.199469966095902,0.113430811388684,0.267798312345958,0.0463960498369229,0.481471033632726,0.48297435631997,0.239591117627673,0.449141091750833,0.805069717634795,0.301780306338589,0.268630920428751,0.805023483583973,0.538327353711249,0.405003293408776
"16","28","1_normal",459,169733,0.0027042472589302,0.659449377966932,0.0180929736877924,0.00503793481162563,0.140379370269707,0.0790079597167593,0.0496400383644746,0.0643765541616818,0.197607953793145,0.392786630749197,0.145718456818062,0.58087451322033,0.138457368047524,0.0413916811989587,0.0643510654074283,0.0274253980368502,0.0756322253833468,0.0629151584421783,0.119094700788003,0.0441113342571811,0.489154812295145,0.158105898299293,0.0387844727480416,0.165801653798547,0.158077232423329,0.0136079100638261,0.0411177264305982,0.0474008559257931,0.122893504847358,0.0179826085048988,0.478244311844949,0.215698647268329,0.170116539998171,0.566914858387014,0.698008438895319,0.159593634153676,0.271260771504193,0.780180629971852,0.521597671711464,0.0921190406096702
"17","28","2_border",403,55703,0.00723479884386837,0.71161584775882,0.0160475850005661,0.00888410347150104,0.0938251570426793,0.074814877794053,0.0442864756860908,0.0758602184037992,0.168820716431221,0.417002258466509,0.129261979217518,0.368959160963709,0.0879998250851748,0.0240852190365983,0.0616358730732911,0.0342863269514701,0.0620045762619497,0.0697548821701748,0.104512348676208,0.0384642503486301,0.496540808925782,0.233370827451771,0.0443827044587189,0.207143673651213,0.182704081301748,0.011560212344928,0.0485170506536608,0.0461607743937751,0.120348604151837,0.0190084572523195,0.521842357425475,0.258984965656137,0.220772920581314,0.641326146146499,0.73927578140223,0.179670264330576,0.233250267162633,0.803244420706031,0.543388759615024,0.0952102603117254
"18","28","3_tumor",224,333723,0.000671215349256719,0.737983283129511,0.0249858758440669,0.00768954398258995,0.133654353226907,0.144001980832624,0.0541901945124684,0.0787733581155261,0.222825223128048,0.461911742543245,0.232161532575103,0.304098572452798,0.0908607008428843,0.0229626013333004,0.0639866133667506,0.0231753648649267,0.0706128972396953,0.0522678099364031,0.153237441064362,0.0593438561652118,0.532018452896732,0.206918375616968,0.0470883990750305,0.289458487886503,0.197182469122558,0.0284234944404988,0.0367974723542049,0.0538446030359055,0.17016246232448,0.0201471434403741,0.440729151441269,0.264765224271388,0.248706834622947,0.669959423297055,0.656314419005759,0.157724285095976,0.222049495892357,0.813947183298701,0.59376893577656,0.0910844055458138
"19","1","1_normal",2913,169733,0.0171622489439296,0.745721230479171,0.0206092728174391,0.00523778963152691,0.134171912144488,0.062003745366001,0.0661467817057315,0.128359468995666,0.0965999285494738,0.377262474072407,0.164402812147471,0.540560235765778,0.165850178087057,0.0483891516939122,0.0726985389184564,0.15118264691472,0.0850457352270276,0.026212652263909,0.122041723473206,0.0686141304832814,0.147394935025218,0.0936493035241534,0.52617401946859,0.100234835209754,0.161607532667666,0.0221532995251114,0.0335785651405198,0.046053577535837,0.149765034925875,0.0216280412711623,0.411474489425367,0.473089631848473,0.152845108691413,0.229991917957609,0.57962057155329,0.124906666139754,0.263898752306285,0.778591291501731,0.497613512770761,0.629890697985386
"20","1","2_border",1780,55703,0.0319551909232896,0.775181964645419,0.0216311794985506,0.00674357176472,0.120706449441515,0.0679418319605682,0.0639637987286469,0.136302438501416,0.0726107955491055,0.387813850801254,0.165028754382407,0.352061122382978,0.121458661916384,0.0316303633831266,0.0897171413037733,0.155067077457654,0.070282953554751,0.0295227621033619,0.123761368097587,0.0769067225033456,0.147011534363513,0.114976304512038,0.531903757036081,0.10533019830421,0.177602691346417,0.0260590679634442,0.0325518605990859,0.0511348104802659,0.126609022097789,0.0184574415403337,0.40503675825885,0.435538950745716,0.148205877859894,0.308402641343589,0.677908464838489,0.169798804439889,0.210330579813408,0.808650135856915,0.522482618203488,0.625817454321982
"21","1","3_tumor",3418,333723,0.0102420270703548,0.741280318742844,0.0222496962150742,0.00736393290930354,0.1589106211657,0.0920313118599162,0.0770315244185497,0.134313443421649,0.0834312215994751,0.416606910189178,0.233045928074445,0.315296620102841,0.142740807051418,0.0370448672909819,0.0645803137554653,0.132913105608665,0.0992881121268208,0.0345030549033601,0.168663143602777,0.108930492015767,0.170954148884294,0.1684846045642,0.633149292497692,0.132853491706383,0.20552166043711,0.0367317804829201,0.0629595875962067,0.0885857739787736,0.20089525069007,0.0232195706413654,0.444273894269565,0.46481242354631,0.184718015320911,0.380382647564129,0.639386358075852,0.178493216169264,0.22046600546356,0.8071703016321,0.548594730083985,0.610203108886486
"22","5","1_normal",541,169733,0.0031873589696759,0.319435341831001,0.0176694126450625,0.00470893763477662,0.1415571536085,0.0562434530077749,0.0510183354637316,0.0550339573439634,0.0650248173796759,0.580336007000361,0.169897516970924,0.392731760873225,0.113219371010207,0.026441193497814,0.0159332060950938,0.101217760410255,0.0824440341719535,0.0177270963011696,0.174660682187018,0.306389146387767,0.467133629495297,0.499934740609613,0.626997179331713,0.112247856716314,0.0652630749308947,0.0144714493065466,0.0216301908080855,0.043878107555679,0.0705228690066612,0.00910807652444671,0.356852009639608,0.267932871560628,0.0706707586164832,0.179895892309299,0.307042721556273,0.0533375795142557,0.189641636808221,0.767562240071629,0.457167157958385,0.12793801359706
"23","5","2_border",39,55703,0.000700141823600165,0.474095793593695,0.0315468272991516,0.0122240338123703,0.132917132126766,0.0506309569645609,0.0444145753170445,0.0646884322443334,0.125845825314043,0.59022408080735,0.159623238254695,0.263767900648938,0.122260226698886,0.0141057414897034,0.0148242262268973,0.212916778002108,0.0979565441271003,0.0328068728984712,0.201856020307131,0.31243768572821,0.50439016402468,0.525997690069605,0.686908899323983,0.109858825689447,0.0688094980307822,0.0110786354956479,0.0326449621552998,0.0597869863135007,0.0942568409065998,0.00386953201694205,0.342459315450452,0.282156595240281,0.100716635293174,0.302795541146154,0.40582967372355,0.0434329118880079,0.122286522234461,0.781496749524216,0.491276406514436,0.177794327651174
"24","5","3_tumor",8,333723,2.39719767591685e-05,0.49562976414316,0.0595491462237811,0.0128661872449964,0.0440023483794258,0.0570562469637199,0.020907555689629,0.0949541027065875,0.110769326689045,0.093901796382212,0.142982796071112,0.141944000636262,0.158561033174602,0.0396357999459928,0.00755881136464673,0.0893580712280242,0.111080065350573,0.0195459555833846,0.182268409606592,0.350992600028126,0.493538434080935,0.564394899516451,0.489213566915919,0.107726852906966,0.189849584604827,0,0.0289849269830666,0.0289489211624383,0.131388229802524,0.0142169865205815,0.184212343057705,0.17823810167746,0.0791505289472559,0.278885807720394,0.315296443753561,0.0705987194361952,0.113232850146834,0.745387945248589,0.436812687026096,0.145707116268472
"25","40","3_tumor",42,333723,0.000125852877985635,0.812504058798439,0.0475419278810106,0.0230397680496557,0.126260622531277,0.173709576660142,0.659081681006489,0.354351873261179,0.187592819858447,0.571945351986979,0.404031284272037,0.527264806731537,0.288116925882578,0.0758003860021041,0.0798427200191703,0.155556679217153,0.220186847402287,0.0866755634652009,0.297298857900412,0.594671906226323,0.621323998352759,0.640345887211889,0.78204723011135,0.309179529230855,0.269476850826529,0.0559538920626891,0.45377874534628,0.446621687374966,0.540096355232682,0.252040557687047,0.875496611269983,0.68942292900502,0.539680507061779,0.656420614950713,0.878060866039588,0.404275946870517,0.38072584772687,0.955333523164856,0.70524160832184,0.325679984940286
"26","41","1_normal",92,169733,0.000542027773031762,0.659308029839317,0.100908251189737,0.012544693112052,0.141819588020256,0.0902458329610891,0.164469897294867,0.2733111534175,0.152865200869581,0.53491532557632,0.226097160949379,0.463656256452703,0.483441711059627,0.110741439305453,0.137321334111228,0.144244891266137,0.370673108066682,0.119450889023508,0.261817405786815,0.256467597178663,0.368355258374513,0.414295190570074,0.575059456058929,0.280002703646681,0.2225980327528,0.0658990400208684,0.0844038745623133,0.299774759246193,0.187709205352088,0.0295368105799582,0.444209749183782,0.407787216715292,0.223691864393444,0.386613782059066,0.682972404115087,0.331131861378199,0.277515158076245,0.788881783726229,0.5112499405252,0.513979800816517
"27","41","2_border",137,55703,0.00245947255982622,0.737150361974771,0.0416247335458603,0.0142785079553433,0.0925566554151401,0.111777629924684,0.138112403313531,0.172953764282596,0.105988079743982,0.580115903706027,0.217755157718227,0.455243390244393,0.243940274089405,0.0470258118440107,0.0845626778071405,0.146696564103564,0.156153463674287,0.0586557980531949,0.20078345532608,0.313096400067133,0.52263005279729,0.529230515048012,0.632703561688832,0.283390284010616,0.168225326872409,0.0354210325429458,0.092066083922853,0.205674994844386,0.216223403871375,0.0437164223494047,0.537611204335845,0.418762638514396,0.280866920258144,0.451876548139076,0.883914070039538,0.407906769215507,0.30653623292095,0.853928652947432,0.561733712644363,0.352333161401238
"28","41","3_tumor",3135,333723,0.00939401839249917,0.739009458193929,0.0377108672254691,0.0107211219962241,0.146732828887391,0.131090930077873,0.130712502634094,0.179152461012514,0.0959142309731396,0.549846349286247,0.307828374397179,0.429805003996493,0.217731379851742,0.0475867705808717,0.048597716018863,0.0681164199878818,0.157929354050714,0.0436252428150188,0.253156530485757,0.379129175345057,0.570134406951923,0.590195443498913,0.752252602130266,0.239516696402808,0.190496009341654,0.0372844272838896,0.107693313685725,0.133826494083864,0.242436431332215,0.0333295733784748,0.511240994606833,0.437268162632717,0.27201843303294,0.5000182423447,0.866954357892443,0.360558126284958,0.347641539565965,0.872384765388433,0.626244759696625,0.374735156026912
"29","44","1_normal",348,169733,0.00205027896755492,0.529110118724296,0.0240184952554791,0.00918338641374115,0.139101346438094,0.0582938628539911,0.447863167108413,0.247517160516637,0.0584267936413163,0.0676876886329895,0.157034498637675,0.567123390110392,0.165250208040209,0.041910835296724,0.0341819207286193,0.081997037032821,0.11281588660396,0.0799607135902321,0.138221882062834,0.620216226863158,0.0516456770547084,0.0862155102489904,0.072737323329675,0.103792937497416,0.16081190635694,0.0247493036988503,0.447133754227468,0.40913244305535,0.447483717582082,0.246963201674937,0.8524737932003,0.553847561213321,0.334661480818072,0.289125324211906,0.16233091425203,0.0798577209797428,0.201700332865295,0.779099713991856,0.457698445435748,0.0756091727279281
"30","44","2_border",128,55703,0.00229790136976464,0.611883513003816,0.0236534627032522,0.0041438578935044,0.112532844798239,0.0645102160939423,0.506435735029582,0.296577952362366,0.0814191056631383,0.076596309890671,0.163831993257515,0.361390531625875,0.114442951038267,0.0263962985069307,0.0350682532076774,0.094151157331159,0.0814024617625582,0.0506366413935901,0.118949262867402,0.571439247634983,0.0368291000131965,0.0840909638051607,0.0598362402186356,0.129780324066183,0.172219080128809,0.0289026702384056,0.491422469817028,0.417552418481102,0.472328093962141,0.251458386427761,0.882327514778796,0.598795109471884,0.375554720945361,0.3974650351409,0.193262041607677,0.0714701350467864,0.153175175174924,0.80229856941562,0.461195336229409,0.063068550170066
"31","44","3_tumor",31609,333723,0.0947162766725698,0.623403947285978,0.0225709361319568,0.00834843874939178,0.137601791359435,0.0778839723217696,0.600007833219771,0.302497869844379,0.067251400164292,0.0742788666535886,0.218130866657465,0.295478348811172,0.12275330434686,0.0272046331674174,0.0331092458032308,0.095198978309847,0.0922191562259388,0.0365336925410906,0.137839996915197,0.479975004951381,0.033318796130232,0.112864598983164,0.0754806510444192,0.127199237911457,0.168123305585513,0.0226829269155095,0.456407832365488,0.41591834153324,0.463705178858609,0.21171635533257,0.865516339567337,0.623916289408597,0.395165946510084,0.533660229759391,0.18813945754015,0.0642127088474364,0.122620322768196,0.819656167873612,0.525513687505146,0.0680493864247649
"32","11","1_normal",51,169733,0.000300471917658911,0.752240274494929,0.0232063356637209,0.00730285385576675,0.130592574961393,0.0847035966861286,0.54341628768193,0.511476135720697,0.109641808342819,0.0935666691403286,0.187093073422355,0.503675119406694,0.67791092988461,0.0697484507957228,0.185254926174018,0.0713615467619846,0.642680779287857,0.0487978596430872,0.185471230640541,0.101113193225968,0.0177340053706218,0.185644426499702,0.0643217415096996,0.118548332108043,0.276674486652328,0.0226893755719298,0.0641491578571793,0.430074415532623,0.143218348032993,0.00569345226791589,0.360375241918385,0.315278919961512,0.0793597081217437,0.228694990150065,0.630814253359927,0.121455837725394,0.325852383568636,0.835244011996234,0.50846680077267,0.617441717076268
"33","11","2_border",1,55703,1.79523544512863e-05,0.623122258249151,0,0,0,0,0.547188702071877,0.497769960661421,0,0.249253942297073,0.321300360747679,0.301555916461097,0.6840773642057,0,0,0.170923193758979,0.597821407716962,0,0.245160998998853,0.0231424873595825,0,0.149937706014803,0.184822406646086,0.16164455441465,0.311918209697644,0,0,0.0922878167407467,0,0,0.33206856952584,0.226790694294736,0,0.150949995901159,0.734899025700545,0.0893546684346446,0.402911613959683,0.84669012974257,0.499211440001564,0.646393935987295
"34","11","3_tumor",12,333723,3.59579651387528e-05,0.694807925548925,0.0178460916609354,0.00626093240907802,0.159766503371997,0.0632396236898478,0.509210987317271,0.50619048310564,0.121211384475591,0.127410180825301,0.223262690941856,0.357085318447873,0.804295210828225,0.0679838308607497,0.124057038938186,0.0291302413361775,0.755332869178879,0.11173356012325,0.239528102659394,0.36180758122053,0.0156448082084554,0.26530879723756,0.148156631670548,0.144712778565981,0.295674062156804,0.0274029207838814,0.13541005292239,0.311281741753838,0.117006296139288,0.0102463801271154,0.280344593211617,0.378083381009517,0.083163369089559,0.274814603349198,0.545231649051894,0.137587233562883,0.255730638085264,0.84816775589691,0.543833043321115,0.723648565393884
"35","61","1_normal",3461,169733,0.0203908491572057,0.713808604471935,0.0146796122183799,0.00325922561733394,0.119149466998278,0.0401278051405789,0.495640001960018,0.495677451056265,0.0625474445837122,0.0390433622807215,0.0941230749349837,0.407369411918845,0.0866945307510454,0.0217966990241494,0.179628529568305,0.0522486137223262,0.0627414966618034,0.0164944104559896,0.0818558475479866,0.0969637296526699,0.0117537215171874,0.174223480665138,0.0351175471052229,0.0587795471078865,0.251229693775549,0.0140705571481193,0.0668398755023229,0.380593426631668,0.0865628918637957,0.0134649601323069,0.325093828145844,0.124632228197881,0.0568251560602632,0.171362980257622,0.614133948131401,0.103024968052805,0.157913965671421,0.728237359438792,0.362675635524927,0.111982610989295
"36","61","2_border",1573,55703,0.0282390535518733,0.71591921723227,0.020106761641165,0.00554385042539501,0.0909528634676809,0.0392978615774674,0.499593113517028,0.558015350756215,0.0730807765236558,0.0406619111322507,0.0891045215649959,0.230365712534505,0.0669328606037586,0.0171310894125438,0.167984908042917,0.0481274682176005,0.0620195686674636,0.0174377833500381,0.077561847745338,0.164483430316965,0.0134864873998194,0.236751029206819,0.0450459840337474,0.0839147388907057,0.300154758902055,0.0184264083118415,0.0721150085121099,0.368107912035068,0.0852330206801448,0.0122811640392993,0.280859493557197,0.159507508225521,0.0766743189730421,0.277151366387937,0.633278551320675,0.112123160950128,0.139084694604664,0.742941771940728,0.385486583091618,0.136241902032254
"37","61","3_tumor",26012,333723,0.0779448824324365,0.689499580105608,0.0233700032415284,0.00602494515002904,0.118324547385884,0.0578972670728928,0.569298818429951,0.571930326614637,0.0852602352241975,0.0542893685767458,0.199747153296413,0.187495399553671,0.0832351345314142,0.0178934639940007,0.220189775357235,0.0213930805024453,0.0741255456201679,0.021434812841293,0.103384417338207,0.416074635504004,0.0192216463049194,0.264108652343108,0.0550221898772243,0.101554436248044,0.398943114830712,0.0241347135239459,0.0948173354539365,0.30641597351093,0.133152585673168,0.0145372328229217,0.226727325039268,0.32289442225044,0.151855896558395,0.452180373581576,0.601147491995003,0.110361325729474,0.123755149614293,0.748813907155803,0.415231064473088,0.14199843300266
"38","31","1_normal",203,169733,0.00119599606440704,0.706768385308905,0.0103522339254664,0.00186658846181245,0.109403772524231,0.0363607574694063,0.0535263452975827,0.44340313364933,0.138590773389641,0.0561183875064149,0.677167789515408,0.429209115725435,0.105171339241878,0.389950109049007,0.0284422397891986,0.0123941080528525,0.0489273493230958,0.0118194896697692,0.13424466083587,0.59897754816217,0.0301484965833721,0.0173556066184624,0.0281971464981236,0.0487778148049473,0.260466572804526,0.0156947473856162,0.0763865754671178,0.697832438671986,0.688557994393548,0.0716165796898933,0.143923406634986,0.119176406966859,0.0485183948238305,0.374512819734197,0.068970727035551,0.0402314646628298,0.115669939468256,0.735946104748876,0.364653161956442,0.0753863032875252
"39","31","2_border",32,55703,0.000574475342441161,0.717160568368907,0.0193785120831588,0.00160728371107226,0.100462929588348,0.0144220194143755,0.064582522985496,0.471495150397732,0.0986046242137192,0.075712292918773,0.683656938273927,0.256418383155936,0.0862029055827728,0.336143908640675,0.0236710664146971,0.00764125295048613,0.0497732356364915,0.0142569200349112,0.1255667274452,0.588395378288186,0.0433671004172663,0.0128654565277516,0.0120656850205096,0.0347526313773809,0.284060728197085,0.014082695346603,0.0676224620870152,0.622444419564943,0.67709726579087,0.0569989178295175,0.206399326398954,0.116366654904748,0.0311360177845225,0.411703165023879,0.0798637066987303,0.0385235047435436,0.110772092558857,0.750702002201838,0.370448828871485,0.0689302886307432
