"","Louvain_3","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"57","28","3_tumor",4784,333723,0.0143352421019828,0.826989082276682,0.143429678285134,0.0676046466363427,0.15608827013934,0.411324327261161,0.609763360148399,0.346369405604447,0.211705856268214,0.33864576953073,0.625389837852508,0.423567740375565,0.209480946039649,0.209072393177204,0.062715429728151,0.106159893780128,0.142115858051195,0.334832967220748,0.445376259567173,0.68479141918891,0.13995106537586,0.155872448552822,0.110712430438429,0.214935610668321,0.628519361990631,0.122912925853967,0.488182534627953,0.45562287981372,0.731750586458992,0.281570950040153,0.870119739053116,0.723266710480914,0.546692280634887,0.694301225060577,0.321829175425986,0.435741779714333,0.282557077619102,0.888247185520235,0.596643084436082,0.128509831316617
"58","18","1_normal",136,169733,0.00080125844709043,0.848303324265355,0.059579824893477,0.0156733756155538,0.142263316620751,0.139220452725112,0.51903703045632,0.523846392293568,0.482820028605954,0.22554770399303,0.422815558255196,0.560845657800351,0.182034376190637,0.382671852250083,0.191747394674152,0.0775480249503328,0.112645335774609,0.173978600191735,0.233953167649706,0.362534046984906,0.0356519167833612,0.263183231458337,0.0804085648060817,0.370224564742198,0.616142060587684,0.0726480260613508,0.138724434510962,0.441072991899314,0.674885580591171,0.0795006774394753,0.412658855414601,0.487590159454253,0.207433294258147,0.346255722530605,0.619447416500821,0.237183004693694,0.297933827703245,0.836214115392856,0.504587858799687,0.187510267991442
"59","18","2_border",56,55703,0.00100533184927203,0.855887354533804,0.127042217758844,0.0542446406091129,0.118266683921863,0.224425741259854,0.478246629767342,0.555620397681269,0.373663156722187,0.331470580114418,0.460071081771007,0.404002392809639,0.173885575874693,0.342915476271321,0.227989224413905,0.041573256180542,0.100439948215379,0.197359503535891,0.279505846611026,0.46175164213398,0.0679347677605319,0.300147320282274,0.0915780632428242,0.269648890137196,0.640044553404644,0.0781699823066873,0.15979381958142,0.406489449126179,0.667753724772653,0.0796714899224214,0.417285362343352,0.543148516650701,0.284487093651245,0.535735512303585,0.651199841787963,0.335803253053399,0.297390029043446,0.843039672419118,0.507274476906025,0.167804635776469
"60","18","3_tumor",3754,333723,0.0112488500942398,0.850303938770132,0.144175460386087,0.0628880115778346,0.13883274148883,0.410190384346878,0.587105668305162,0.594981383307231,0.221113503504146,0.329465593595934,0.626181768758591,0.369783069202732,0.178889937830037,0.196211149962869,0.241044224468147,0.0393967146682476,0.124382475887097,0.333214112439931,0.438655299501634,0.642134024811023,0.127632219526248,0.294766979785957,0.093601890406275,0.192685109025061,0.671561690098419,0.125403388908894,0.203744954029796,0.374468613236509,0.697023273913499,0.103900414541793,0.438197499787205,0.621027759835022,0.40643239203163,0.679798066617652,0.621414610193049,0.482387242679943,0.292546635748378,0.850748903726086,0.535361155491961,0.1917459543609
"61","29","1_normal",3512,169733,0.0206913210748646,0.714366695352109,0.0148034342274096,0.00331794573127474,0.119315639693642,0.04077511874218,0.496333791986162,0.495906873868875,0.063231331984542,0.0398351301195142,0.095473151792289,0.408767928741704,0.0952799625152287,0.0224930371051148,0.179710234074823,0.0525261648570137,0.071163166198799,0.0169635095187863,0.0833605128491598,0.0970239866692525,0.0118405650469497,0.174389331530048,0.0355416399055157,0.059647487892342,0.251599193899899,0.0141957165272806,0.0668008018690933,0.381311971743841,0.0873856220074828,0.0133521050921349,0.325606172138555,0.127400730840234,0.0571523947149145,0.17219553507098,0.61437617352054,0.103292614508757,0.160352706933596,0.729791271534586,0.364792762355119,0.119322706208667
"62","29","2_border",1574,55703,0.0282570059063246,0.715860261095686,0.0200939873326255,0.00554032828408282,0.0908950789292644,0.0392728947022594,0.499623352137457,0.557977075413079,0.0730343465512774,0.040794434659039,0.0892520411578693,0.230410941380709,0.0673249473277751,0.0171202056200326,0.167878183196638,0.0482054832910067,0.0623599764432256,0.0174267047075031,0.0776683275110645,0.164393633021566,0.013477919110493,0.236695874617752,0.0451347873517985,0.0839641225092088,0.300162232504848,0.0184147015721262,0.0720691921153423,0.36793267690464,0.0851788700952146,0.0122733615208499,0.280892027912959,0.159550254849453,0.0766256059368458,0.27707118762651,0.63334311324849,0.112108695580042,0.139252310182399,0.743007685763982,0.385558835224343,0.136566013870853
"63","29","3_tumor",26024,333723,0.0779808403975752,0.689502027851739,0.0233674560950879,0.00602505396677929,0.118343656803031,0.0578997305020123,0.569271111160763,0.57190001313008,0.0852768127599729,0.0543230855206046,0.199757996612265,0.187573599639236,0.0835676245758179,0.0179165613042682,0.220145447320153,0.0213966482064879,0.0744396590494142,0.0214764507511986,0.103447194936726,0.416049612269628,0.0192199969790218,0.264109205745303,0.0550651353622197,0.101574337112931,0.398895496146724,0.0241362205362084,0.0948360532763166,0.306418217179041,0.133145140412085,0.0145352542557395,0.226752048648939,0.322919870586788,0.151824221553414,0.452098587951282,0.601121708483041,0.110373879944583,0.123816005203813,0.748859720489069,0.415290364494076,0.142266639334842
"64","25","1_normal",24,169733,0.000141398549486547,0.685330536555543,0.412136183938037,0.1385025304197,0.119280512819668,0.033573727823505,0.053634126008619,0.378235195063566,0.041348859778105,0.0550598944955671,0.0640149096875641,0.449651845978922,0.126788278593744,0.0447505023430437,0.012755809545949,0.0112077551962761,0.0559059217484867,0.130388743729333,0.231034417978822,0.624274031329782,0.0601002018939308,0.0215800323530517,0.0151249445517172,0.0441765514876616,0.241057737345706,0.0451950024664146,0.1354545164007,0.253479716271122,0.687271837701247,0.0762331872748306,0.532461258701411,0.568590183414522,0.258239177499782,0.351054422620533,0.327151495738575,0.47557969085514,0.23404990663864,0.746424808457963,0.38741769849301,0.0739082578319243
"65","25","2_border",16,55703,0.000287237671220581,0.740436715212764,0.627874763849953,0.327943766665544,0.0800752323279469,0.104514113299503,0.0395423568469786,0.448983538598604,0.12496328088572,0.00343908888192163,0.104347532438962,0.24868019873234,0.0462845172866313,0.0315785787853262,0.00197469080791914,0,0.0342829801830289,0.282465470637097,0.26957703897667,0.6620964024492,0.186603840352616,0.0138419316502568,0.0201725345709158,0.0609743052163093,0.559127020752093,0.0568707261156547,0.12510043632222,0.109073783023735,0.717740707911119,0.0651096127669459,0.525762893197967,0.641923132763202,0.354703018645276,0.478787642598758,0.416344608793675,0.515007233399196,0.132570619741856,0.744083110214645,0.40770061194194,0.100675183107822
"66","25","3_tumor",1262,333723,0.00378157933375884,0.683670516297664,0.686197084579172,0.497744312646678,0.152538854774613,0.162095576373381,0.0740557388300448,0.638058468824593,0.108604212278152,0.0705694099183609,0.165894051537499,0.292741448907846,0.0884996642895695,0.0311055967708608,0.0210843984085315,0.0204396783785476,0.0879806214216939,0.121658273266577,0.259347836508276,0.707159867027909,0.196777244842538,0.0430725419252425,0.0505091511168274,0.110222728761648,0.574271781799631,0.0725444518596819,0.136973604551931,0.189026659500301,0.740509285997226,0.0986399210233569,0.548191478324757,0.615080287647961,0.308865529793668,0.526423324191431,0.382888212008233,0.591297274996011,0.173795136712086,0.762829794039681,0.437004750230755,0.0650162050943442
"67","27","1_normal",17261,169733,0.10169501511197,0.763018859781018,0.112697150971359,0.0338637755534976,0.114702891302032,0.0995943811955484,0.0450019240045123,0.137158559134339,0.31472917125241,0.0535399385491208,0.624215887396161,0.435554716604369,0.104016432253852,0.132180241742498,0.0193525581743512,0.0112160487349342,0.0546745709325204,0.213376264821893,0.179963783206313,0.415008241486984,0.0240142257431821,0.022640238765319,0.0329104348213814,0.0594879768700571,0.481036774430183,0.0483631234073329,0.0475780338731878,0.0847931936124638,0.615854357800392,0.0436321603601749,0.240041390580804,0.488571361094897,0.161310331737591,0.376751740831134,0.224342940193658,0.294961899431252,0.328526744513249,0.736049930796027,0.366794545323043,0.13392377646969
"68","27","2_border",7788,55703,0.139812936466618,0.768505349443222,0.124205101201735,0.0421634729570047,0.0794144594732412,0.11248657209982,0.0403026120535446,0.126793505350527,0.281178007865616,0.0481391829988813,0.627332920204038,0.26482443251667,0.0794234613876529,0.19397433905532,0.0177850591625394,0.0103311032856832,0.046648023772192,0.18120750754274,0.189489149431849,0.40695536866981,0.0214583689841202,0.0365946009258259,0.0313189431718586,0.0547188114031744,0.487809433477511,0.0461649055404396,0.0498417950345394,0.103204286337111,0.61520004883849,0.0444820123808375,0.232410752944349,0.505201248192731,0.197473032205236,0.522765974061829,0.229741570198565,0.257552280695298,0.244165225324316,0.749340862467018,0.3858358328388,0.157333494705384
"69","27","3_tumor",19849,333723,0.059477470836592,0.706148143613251,0.109798162441363,0.0400708786959903,0.107046482264182,0.214929791557394,0.0507889793745354,0.0960063859472548,0.220712308914658,0.0536152267245585,0.630272616177656,0.227524458810907,0.0881489731613631,0.133699923502587,0.0191626263214696,0.0124202728423174,0.0563857300591738,0.170497997552881,0.242521038934676,0.424056346160605,0.0332775732098447,0.0345445397089876,0.0318739694895733,0.0524494485687798,0.495102283237725,0.0533855052623208,0.0492963221326,0.118683112471352,0.602616919939675,0.0447876928968604,0.306239536540537,0.458223229781012,0.194214546021138,0.554900555061771,0.203838759838093,0.322725575526158,0.194038133931,0.738501074496537,0.365414313943536,0.0898068234804709
"70","24","1_normal",812,169733,0.00478398425762816,0.799173971480477,0.484419195167955,0.20682306760869,0.129956203536852,0.364404113354049,0.0603703888075229,0.120910956041556,0.159995401350124,0.0738676417180038,0.699110997556417,0.468593056257225,0.136541448052385,0.0473029889843119,0.0241590745553622,0.0162325440926092,0.0697528925028792,0.470280251946311,0.350726632327571,0.604438595191011,0.104857093491883,0.0229947438808878,0.0405946064140652,0.0887554434011743,0.600685362387108,0.114379631910573,0.0699688612529381,0.099233856733014,0.659330635828955,0.0645639306464771,0.464260667197545,0.601034526995073,0.284215127764599,0.426390777524431,0.38881562816085,0.430381381095048,0.368441142140981,0.747335127328459,0.379427961960219,0.131297245104849
"71","24","2_border",2315,55703,0.0415597005547278,0.799307707236706,0.533109351031441,0.256903514248096,0.0884046821880661,0.461210547251421,0.0517331298485093,0.0876180025550327,0.116525262903803,0.0625348023329741,0.697672647146052,0.327419418750412,0.0997950616937234,0.038536650196095,0.0215213344833449,0.0154605877295121,0.0580294374635837,0.483378367664648,0.421783534454727,0.628349117554491,0.150725542300069,0.0241302449520898,0.0352154294129151,0.060428479798933,0.619077067101989,0.145997242938519,0.0822253729983088,0.0962595208594434,0.652735783240425,0.0566041035742012,0.498916742920865,0.613095028976548,0.332753236482362,0.527293318939713,0.382917152839475,0.411464694394869,0.294237370658551,0.748018758790528,0.382972238397903,0.150256927414695
"72","24","3_tumor",33210,333723,0.0995136685214984,0.770543793398045,0.52573640725452,0.255731668262194,0.111639895643001,0.531911974739862,0.0771551755699217,0.105164704180795,0.107405304442465,0.0787099475767025,0.775131627459341,0.325196235477329,0.12570317953413,0.05136789104032,0.0282992359644767,0.0198518754927327,0.0673639701348906,0.410375431585697,0.418713971913281,0.629777960812034,0.165573386388858,0.0260705820877778,0.0405605232662189,0.0759217505738128,0.653721916725546,0.120483046423186,0.0813638651958544,0.105527371757581,0.676075211718476,0.0643640200334557,0.467628077357456,0.557869286996146,0.299600199087616,0.589878338933819,0.251011538001585,0.464778945419668,0.279762042729978,0.747241173174926,0.378189066692872,0.0897729044086189
"73","21","1_normal",1776,169733,0.0104634926620044,0.802120203631354,0.0249161422016789,0.00540191870631852,0.119533297356764,0.417916155175212,0.0577633700456791,0.0929823735348003,0.100993676149523,0.066733746165911,0.714615135018384,0.455696172422531,0.13090603422799,0.0480190997074774,0.0235049202755861,0.0178091382870963,0.0652469295737043,0.474254010445476,0.36573223624087,0.614986040385308,0.114569500270289,0.0255573446424659,0.0329695003588206,0.0653410012393662,0.611278273249268,0.141920420677448,0.081765295279328,0.105206199840286,0.650460130403442,0.0603638788099456,0.470253407814638,0.58662802936065,0.28002361774658,0.45351807481188,0.378327118779051,0.44110366483141,0.318425514808578,0.736993135545752,0.367950782341887,0.126674046791399
"74","21","2_border",5462,55703,0.0980557600129257,0.808801454637451,0.0244031402886785,0.00713374008939207,0.0884343513172509,0.517366601164119,0.0532742881055754,0.0852599600536898,0.0860256600683062,0.0597559349706871,0.705494265115813,0.309740860207069,0.0987253797610198,0.0422364429246629,0.0206623079840305,0.0160054486211699,0.0550078641320695,0.479989175962675,0.421343789842237,0.633772417747567,0.142131059897591,0.025108952652391,0.0318787842137715,0.0609833174444679,0.631166313740183,0.143009024817091,0.0816300214701368,0.0973171896050084,0.650046507994131,0.0548514356821797,0.496924607452352,0.59592185598359,0.32537337220564,0.561980799256266,0.376715773732846,0.419526755466586,0.265011741404185,0.744970190440042,0.383035073489021,0.154817197134477
"75","21","3_tumor",92164,333723,0.276169158254001,0.770906079134021,0.0185891407539303,0.00566152904557179,0.114762128447536,0.582753435342721,0.0755317538063848,0.0918269521753991,0.0844872085655847,0.0745626501500282,0.778434058880433,0.304684344040989,0.120356034402002,0.0707718959786212,0.0275239415288156,0.0185113933238045,0.0599291707758596,0.398280034046107,0.417859176070978,0.628351304379572,0.142622883096141,0.0217161016082963,0.0358965163328559,0.0688607350495187,0.650045424258689,0.113065121266073,0.0758039900874997,0.10061653036652,0.665093849553687,0.0585062883759236,0.451830141494902,0.539392362529439,0.289847315450813,0.614446424450693,0.25558803623432,0.484199219230525,0.243867901791713,0.737002189508789,0.36520642571906,0.084941729306254
